Country,CCPI
South Africa,114.7
Albania,97.2
Austria,105.3
Belgium,104.6
Bulgaria,101.8
Belarus,441.3
Brazil,9015017.5
Canada,105.6
Switzerland,100.7
Chile,108.0
China,97.5
Colombia,115.9
Costa Rica,96.4
Cyprus,101.0
Czech Republic,106.0
Germany,104.0
Denmark,102.3
Dominican Republic,95.1
"Egypt, Arab Rep.",96.2
Spain,103.7
Estonia,106.1
Finland,102.4
France,102.3
United Kingdom,105.8
Greece,102.0
Guatemala,129.4
"Hong Kong SAR, China",97.4
Honduras,318.4
Croatia,103.4
Hungary,105.3
Indonesia,99.8
India,138.0
Ireland,101.6
"Iran, Islamic Rep.",115.5
Iraq,106.0
Iceland,107.3
Israel,100.8
Italy,102.1
Jordan,100.1
Japan,100.5
"Korea, Rep.",104.7
Kuwait,114.0
"Lao, PDR",103.7
Sri Lanka,98.0
Lithuania,109.2
Luxembourg,103.2
Latvia,106.4
Mexico,111.2
Montenegro,107.0
Nepal,124.4
"Moldova, Rep.",159.4
North Macedonia,105.7
Malta,107.3
Mauritius,101.8
Malaysia,115.5
Nigeria,236.5
Nicaragua,204.0
Netherlands,102.7
Norway,107.2
Peru,91.8
Philippines,99.7
Poland,101.4
Portugal,103.3
Paraguay,101.8
Qatar,100.3
Romania,103.2
Russian Federation,113.6
Singapore,98.9
El Salvador,105.8
Serbia,106.4
Slovakia,103.9
Slovenia,103.3
Sweden,103.7
Chad,95.4
Thailand,99.7
Trinidad and Tobago,105.9
Turkey,137.0
"Taiwan, China",98.3
"Tanzania, United Rep.",1.6
Uganda,104.3
Uganda,104.4
Ukraine,221.6
United States,106.4
Kosovo,101.7
South Africa,114.8
Albania,97.3
Austria,105.1
Belgium,105.1
Bulgaria,102.9
Belarus,443.1
Brazil,9065067.1
Canada,106.2
Switzerland,100.4
Chile,108.3
China,97.6
Colombia,116.0
Costa Rica,96.6
Cyprus,100.7
Czech Republic,106.8
Germany,104.6
Denmark,103.3
Dominican Republic,95.2
"Egypt, Arab Rep.",97.1
Spain,102.6
Estonia,106.1
Finland,102.4
France,102.1
United Kingdom,105.8
Greece,99.1
Guatemala,129.7
"Hong Kong SAR, China",97.5
Honduras,319.8
Croatia,103.7
Hungary,105.8
Indonesia,100.2
India,138.3
Ireland,102.1
"Iran, Islamic Rep.",120.2
Iraq,106.5
Iceland,107.3
Israel,100.7
Italy,102.4
Jordan,100.3
Japan,100.4
"Korea, Rep.",104.7
Kuwait,114.0
"Lao, PDR",104.0
Sri Lanka,98.5
Lithuania,108.4
Luxembourg,102.3
Latvia,105.5
Mexico,111.4
Montenegro,107.7
Nepal,124.3
"Moldova, Rep.",157.6
North Macedonia,106.0
Malta,107.5
Mauritius,102.1
Malaysia,115.6
Nigeria,238.2
Nicaragua,204.9
Netherlands,104.0
Norway,107.1
Peru,92.0
Philippines,100.2
Poland,101.3
Portugal,102.5
Paraguay,101.7
Qatar,99.9
Romania,103.3
Russian Federation,114.0
Singapore,99.3
El Salvador,105.9
Serbia,106.8
Slovakia,104.1
Slovenia,102.3
Sweden,103.8
Chad,95.6
Thailand,99.7
Trinidad and Tobago,106.2
Turkey,138.2
"Taiwan, China",98.4
"Tanzania, United Rep.",1.6
Uganda,105.5
Uganda,105.5
Ukraine,223.1
United States,106.4
Kosovo,102.1
South Africa,115.4
Albania,97.4
Austria,105.2
Belgium,105.2
Bulgaria,103.3
Belarus,444.7
Brazil,9091443.2
Canada,106.2
Switzerland,100.5
Chile,108.3
China,97.9
Colombia,116.0
Costa Rica,96.6
Cyprus,101.7
Czech Republic,106.9
Germany,104.7
Denmark,102.9
Dominican Republic,95.4
"Egypt, Arab Rep.",98.2
Spain,102.7
Estonia,107.0
Finland,102.4
France,102.7
United Kingdom,106.5
Greece,98.6
Guatemala,130.1
"Hong Kong SAR, China",98.0
Honduras,321.6
Croatia,103.7
Hungary,105.9
Indonesia,100.3
India,139.0
Ireland,102.3
"Iran, Islamic Rep.",124.7
Iraq,105.8
Iceland,107.5
Israel,100.9
Italy,102.9
Jordan,100.5
Japan,100.7
"Korea, Rep.",104.9
Kuwait,114.1
"Lao, PDR",104.1
Sri Lanka,99.1
Lithuania,108.3
Luxembourg,104.0
Latvia,105.7
Mexico,111.7
Montenegro,107.5
Nepal,126.7
"Moldova, Rep.",157.3
North Macedonia,106.5
Malta,108.1
Mauritius,101.9
Malaysia,115.7
Nigeria,240.6
Nicaragua,205.6
Netherlands,104.0
Norway,106.8
Peru,92.1
Philippines,100.6
Poland,101.4
Portugal,102.0
Paraguay,102.0
Qatar,100.3
Romania,103.4
Russian Federation,114.5
Singapore,99.3
El Salvador,105.9
Serbia,107.1
Slovakia,104.5
Slovenia,102.3
Sweden,103.5
Chad,95.0
Thailand,99.7
Trinidad and Tobago,106.3
Turkey,141.6
"Taiwan, China",98.4
"Tanzania, United Rep.",2.0
Uganda,105.9
Uganda,106.1
Ukraine,224.7
United States,106.5
Kosovo,102.3
South Africa,115.3
Albania,97.5
Austria,105.9
Belgium,105.0
Bulgaria,102.5
Belarus,447.3
Brazil,9131231.5
Canada,105.9
Switzerland,100.4
Chile,108.5
China,97.9
Colombia,116.1
Costa Rica,96.7
Cyprus,100.6
Czech Republic,106.3
Germany,104.5
Denmark,102.4
Dominican Republic,95.6
"Egypt, Arab Rep.",98.8
Spain,102.7
Estonia,107.0
Finland,102.5
France,102.2
United Kingdom,106.5
Greece,101.4
Guatemala,130.5
"Hong Kong SAR, China",97.9
Honduras,322.1
Croatia,103.4
Hungary,106.0
Indonesia,100.6
India,139.5
Ireland,101.8
"Iran, Islamic Rep.",130.5
Iraq,105.7
Iceland,107.5
Israel,100.8
Italy,102.3
Jordan,100.7
Japan,100.6
"Korea, Rep.",104.8
Kuwait,114.2
"Lao, PDR",104.3
Sri Lanka,99.6
Lithuania,109.4
Luxembourg,104.1
Latvia,106.3
Mexico,112.0
Montenegro,106.6
Nepal,127.0
"Moldova, Rep.",157.5
North Macedonia,105.8
Malta,106.9
Mauritius,102.1
Malaysia,116.4
Nigeria,242.4
Nicaragua,206.1
Netherlands,103.5
Norway,107.6
Peru,92.3
Philippines,100.8
Poland,101.4
Portugal,103.4
Paraguay,102.0
Qatar,99.3
Romania,103.8
Russian Federation,115.0
Singapore,99.4
El Salvador,106.0
Serbia,106.5
Slovakia,104.3
Slovenia,102.6
Sweden,103.9
Chad,96.0
Thailand,99.7
Trinidad and Tobago,106.4
Turkey,150.3
"Taiwan, China",98.3
"Tanzania, United Rep.",2.2
Uganda,106.0
Uganda,106.3
Ukraine,226.6
United States,106.7
Kosovo,102.5
South Africa,115.9
Albania,97.7
Austria,106.0
Belgium,105.2
Bulgaria,102.5
Belarus,449.3
Brazil,9144667.3
Canada,106.6
Switzerland,100.5
Chile,108.8
China,98.1
Colombia,116.2
Costa Rica,97.2
Cyprus,100.4
Czech Republic,106.8
Germany,104.7
Denmark,102.7
Dominican Republic,95.7
"Egypt, Arab Rep.",99.1
Spain,103.6
Estonia,107.4
Finland,102.7
France,102.2
United Kingdom,106.6
Greece,101.8
Guatemala,130.8
"Hong Kong SAR, China",97.9
Honduras,323.2
Croatia,103.5
Hungary,106.5
Indonesia,100.9
India,140.8
Ireland,101.6
"Iran, Islamic Rep.",137.5
Iraq,105.3
Iceland,108.1
Israel,101.1
Italy,101.8
Jordan,100.7
Japan,100.9
"Korea, Rep.",104.9
Kuwait,114.2
"Lao, PDR",104.2
Sri Lanka,100.0
Lithuania,109.9
Luxembourg,104.0
Latvia,106.7
Mexico,112.3
Montenegro,105.7
Nepal,127.3
"Moldova, Rep.",158.1
North Macedonia,106.0
Malta,105.4
Mauritius,102.5
Malaysia,116.2
Nigeria,244.6
Nicaragua,206.7
Netherlands,104.0
Norway,107.7
Peru,92.5
Philippines,101.3
Poland,101.6
Portugal,103.3
Paraguay,102.3
Qatar,99.6
Romania,104.2
Russian Federation,115.5
Singapore,99.5
El Salvador,105.9
Serbia,106.7
Slovakia,104.4
Slovenia,102.7
Sweden,103.9
Chad,99.5
Thailand,99.7
Trinidad and Tobago,106.5
Turkey,153.7
"Taiwan, China",98.1
"Tanzania, United Rep.",2.3
Uganda,106.2
Uganda,106.3
Ukraine,228.7
United States,106.9
Kosovo,102.5
South Africa,116.1
Albania,97.7
Austria,106.2
Belgium,105.3
Bulgaria,102.5
Belarus,451.9
Brazil,9145882.5
Canada,106.2
Switzerland,100.2
Chile,108.8
China,98.3
Colombia,116.4
Costa Rica,97.5
Cyprus,98.7
Czech Republic,106.9
Germany,103.6
Denmark,102.4
Dominican Republic,96.0
"Egypt, Arab Rep.",99.5
Spain,104.0
Estonia,106.5
Finland,102.7
France,102.0
United Kingdom,106.8
Greece,100.3
Guatemala,131.1
"Hong Kong SAR, China",98.1
Honduras,324.6
Croatia,103.2
Hungary,106.5
Indonesia,101.2
India,141.0
Ireland,101.0
"Iran, Islamic Rep.",140.2
Iraq,105.1
Iceland,108.5
Israel,101.0
Italy,101.4
Jordan,100.9
Japan,100.8
"Korea, Rep.",104.8
Kuwait,114.3
"Lao, PDR",104.4
Sri Lanka,100.3
Lithuania,110.0
Luxembourg,104.0
Latvia,106.5
Mexico,112.6
Montenegro,105.8
Nepal,129.5
"Moldova, Rep.",158.8
North Macedonia,106.0
Malta,101.9
Mauritius,102.7
Malaysia,116.4
Nigeria,246.7
Nicaragua,207.5
Netherlands,103.7
Norway,107.8
Peru,92.6
Philippines,101.5
Poland,101.5
Portugal,102.8
Paraguay,102.4
Qatar,99.7
Romania,104.4
Russian Federation,115.9
Singapore,99.5
El Salvador,105.9
Serbia,106.8
Slovakia,104.7
Slovenia,103.0
Sweden,103.8
Chad,98.1
Thailand,99.7
Trinidad and Tobago,106.5
Turkey,150.9
"Taiwan, China",98.1
"Tanzania, United Rep.",2.6
Uganda,106.4
Uganda,106.4
Ukraine,231.0
United States,107.0
Kosovo,103.3
South Africa,116.2
Albania,97.9
Austria,106.6
Belgium,105.6
Bulgaria,103.2
Belarus,454.8
Brazil,9168252.9
Canada,106.2
Switzerland,100.3
Chile,109.1
China,98.4
Colombia,116.7
Costa Rica,98.0
Cyprus,98.5
Czech Republic,106.8
Germany,104.1
Denmark,102.2
Dominican Republic,96.1
"Egypt, Arab Rep.",99.7
Spain,104.1
Estonia,106.6
Finland,102.8
France,102.2
United Kingdom,107.1
Greece,101.4
Guatemala,131.4
"Hong Kong SAR, China",98.4
Honduras,325.7
Croatia,102.9
Hungary,106.8
Indonesia,101.4
India,141.6
Ireland,101.3
"Iran, Islamic Rep.",143.7
Iraq,104.8
Iceland,109.4
Israel,100.9
Italy,101.6
Jordan,100.5
Japan,100.8
"Korea, Rep.",104.7
Kuwait,114.6
"Lao, PDR",104.4
Sri Lanka,100.5
Lithuania,109.6
Luxembourg,104.1
Latvia,106.2
Mexico,113.1
Montenegro,105.9
Nepal,129.5
"Moldova, Rep.",159.6
North Macedonia,106.3
Malta,101.7
Mauritius,102.8
Malaysia,116.7
Nigeria,248.4
Nicaragua,208.2
Netherlands,103.7
Norway,108.1
Peru,92.8
Philippines,101.4
Poland,101.5
Portugal,102.9
Paraguay,102.4
Qatar,99.5
Romania,104.8
Russian Federation,116.5
Singapore,99.6
El Salvador,105.9
Serbia,107.0
Slovakia,104.5
Slovenia,102.8
Sweden,104.4
Chad,96.9
Thailand,99.7
Trinidad and Tobago,106.7
Turkey,150.4
"Taiwan, China",98.2
"Tanzania, United Rep.",3.1
Uganda,106.5
Uganda,106.7
Ukraine,233.1
United States,107.0
Kosovo,103.9
South Africa,116.6
Albania,97.9
Austria,105.8
Belgium,105.7
Bulgaria,103.4
Belarus,456.1
Brazil,9200219.4
Canada,106.4
Switzerland,100.1
Chile,109.6
China,98.6
Colombia,117.2
Costa Rica,98.0
Cyprus,97.4
Czech Republic,107.8
Germany,103.3
Denmark,102.3
Dominican Republic,96.3
"Egypt, Arab Rep.",99.9
Spain,102.1
Estonia,106.1
Finland,102.3
France,101.6
United Kingdom,106.4
Greece,98.3
Guatemala,131.7
"Hong Kong SAR, China",98.5
Honduras,326.9
Croatia,102.4
Hungary,107.1
Indonesia,101.6
India,141.8
Ireland,100.7
"Iran, Islamic Rep.",145.8
Iraq,105.2
Iceland,108.7
Israel,100.6
Italy,101.5
Jordan,100.1
Japan,100.5
"Korea, Rep.",105.0
Kuwait,114.6
"Lao, PDR",104.7
Sri Lanka,102.3
Lithuania,109.2
Luxembourg,102.8
Latvia,106.3
Mexico,113.3
Montenegro,105.5
Nepal,129.5
"Moldova, Rep.",161.6
North Macedonia,105.8
Malta,99.9
Mauritius,103.4
Malaysia,116.7
Nigeria,250.5
Nicaragua,208.6
Netherlands,103.0
Norway,107.3
Peru,93.0
Philippines,101.5
Poland,101.5
Portugal,101.5
Paraguay,102.6
Qatar,98.8
Romania,105.4
Russian Federation,117.1
Singapore,99.8
El Salvador,105.9
Serbia,107.3
Slovakia,104.8
Slovenia,101.2
Sweden,103.0
Chad,95.0
Thailand,99.8
Trinidad and Tobago,106.9
Turkey,150.4
"Taiwan, China",98.0
"Tanzania, United Rep.",3.1
Uganda,107.0
Uganda,107.0
Ukraine,234.8
United States,107.4
Kosovo,104.2
South Africa,116.9
Albania,98.0
Austria,105.9
Belgium,106.1
Bulgaria,103.2
Belarus,457.7
Brazil,9220248.5
Canada,107.1
Switzerland,100.5
Chile,109.8
China,98.9
Colombia,118.0
Costa Rica,98.4
Cyprus,97.4
Czech Republic,107.9
Germany,103.7
Denmark,102.7
Dominican Republic,96.4
"Egypt, Arab Rep.",100.8
Spain,102.3
Estonia,106.3
Finland,102.7
France,101.6
United Kingdom,106.9
Greece,98.2
Guatemala,132.1
"Hong Kong SAR, China",98.7
Honduras,328.0
Croatia,102.2
Hungary,107.4
Indonesia,101.8
India,142.5
Ireland,101.7
"Iran, Islamic Rep.",148.7
Iraq,105.1
Iceland,109.0
Israel,100.6
Italy,101.5
Jordan,99.8
Japan,100.7
"Korea, Rep.",105.5
Kuwait,114.7
"Lao, PDR",104.8
Sri Lanka,103.2
Lithuania,109.3
Luxembourg,104.7
Latvia,106.4
Mexico,113.8
Montenegro,105.6
Nepal,130.3
"Moldova, Rep.",162.2
North Macedonia,105.7
Malta,101.0
Mauritius,102.9
Malaysia,116.8
Nigeria,252.3
Nicaragua,208.7
Netherlands,103.9
Norway,108.2
Peru,93.2
Philippines,101.8
Poland,101.7
Portugal,101.1
Paraguay,103.0
Qatar,98.8
Romania,105.9
Russian Federation,117.5
Singapore,100.0
El Salvador,105.9
Serbia,107.6
Slovakia,105.0
Slovenia,102.1
Sweden,103.8
Chad,95.1
Thailand,99.8
Trinidad and Tobago,107.0
Turkey,149.9
"Taiwan, China",98.5
"Tanzania, United Rep.",3.1
Uganda,106.9
Uganda,106.7
Ukraine,235.3
United States,107.8
Kosovo,104.5
South Africa,118.2
Albania,98.1
Austria,106.8
Belgium,106.3
Bulgaria,103.2
Belarus,458.4
Brazil,9252495.4
Canada,107.4
Switzerland,101.1
Chile,110.3
China,98.9
Colombia,118.3
Costa Rica,98.4
Cyprus,98.6
Czech Republic,108.0
Germany,104.2
Denmark,102.9
Dominican Republic,96.6
"Egypt, Arab Rep.",101.1
Spain,102.9
Estonia,106.7
Finland,102.8
France,102.6
United Kingdom,107.0
Greece,100.8
Guatemala,132.3
"Hong Kong SAR, China",98.9
Honduras,329.0
Croatia,102.9
Hungary,107.9
Indonesia,102.0
India,143.1
Ireland,102.5
"Iran, Islamic Rep.",153.8
Iraq,105.0
Iceland,109.7
Israel,101.1
Italy,101.9
Jordan,100.3
Japan,100.7
"Korea, Rep.",105.3
Kuwait,114.4
"Lao, PDR",105.0
Sri Lanka,103.6
Lithuania,110.4
Luxembourg,104.8
Latvia,107.8
Mexico,114.2
Montenegro,106.0
Nepal,130.3
"Moldova, Rep.",163.1
North Macedonia,105.9
Malta,102.2
Mauritius,102.8
Malaysia,116.9
Nigeria,253.8
Nicaragua,212.7
Netherlands,104.4
Norway,108.8
Peru,93.5
Philippines,102.2
Poland,102.2
Portugal,103.3
Paraguay,103.4
Qatar,99.1
Romania,106.3
Russian Federation,117.7
Singapore,100.0
El Salvador,105.9
Serbia,107.6
Slovakia,105.5
Slovenia,102.9
Sweden,104.0
Chad,94.8
Thailand,99.8
Trinidad and Tobago,107.1
Turkey,150.4
"Taiwan, China",98.4
"Tanzania, United Rep.",3.6
Uganda,107.7
Uganda,107.4
Ukraine,235.5
United States,108.1
Kosovo,104.5
South Africa,119.0
Albania,98.0
Austria,106.8
Belgium,106.5
Bulgaria,103.8
Belarus,458.5
Brazil,9294071.9
Canada,107.6
Switzerland,101.2
Chile,110.4
China,98.9
Colombia,118.8
Costa Rica,98.6
Cyprus,99.9
Czech Republic,108.1
Germany,105.2
Denmark,103.2
Dominican Republic,96.8
"Egypt, Arab Rep.",101.2
Spain,104.3
Estonia,108.1
Finland,103.2
France,102.9
United Kingdom,107.5
Greece,102.0
Guatemala,132.7
"Hong Kong SAR, China",99.5
Honduras,330.0
Croatia,103.5
Hungary,108.5
Indonesia,102.3
India,143.2
Ireland,102.8
"Iran, Islamic Rep.",157.0
Iraq,104.7
Iceland,110.1
Israel,101.4
Italy,102.6
Jordan,100.7
Japan,101.1
"Korea, Rep.",105.5
Kuwait,114.4
"Lao, PDR",105.4
Sri Lanka,103.9
Lithuania,111.2
Luxembourg,105.0
Latvia,108.9
Mexico,114.7
Montenegro,106.0
Nepal,130.2
"Moldova, Rep.",164.5
North Macedonia,106.5
Malta,105.5
Mauritius,102.8
Malaysia,117.1
Nigeria,255.4
Nicaragua,215.1
Netherlands,105.0
Norway,109.4
Peru,93.6
Philippines,102.7
Poland,103.2
Portugal,103.9
Paraguay,103.8
Qatar,99.9
Romania,106.8
Russian Federation,118.0
Singapore,100.0
El Salvador,105.9
Serbia,107.9
Slovakia,105.7
Slovenia,104.0
Sweden,104.9
Chad,94.6
Thailand,99.9
Trinidad and Tobago,107.1
Turkey,153.3
"Taiwan, China",98.5
"Tanzania, United Rep.",3.6
Uganda,107.4
Uganda,107.2
Ukraine,236.2
United States,108.3
Kosovo,104.8
South Africa,119.3
Albania,98.0
Austria,106.9
Belgium,106.5
Bulgaria,104.0
Belarus,461.5
Brazil,9315213.5
Canada,108.0
Switzerland,101.4
Chile,110.8
China,99.0
Colombia,119.1
Costa Rica,98.4
Cyprus,100.3
Czech Republic,108.4
Germany,105.2
Denmark,103.1
Dominican Republic,96.9
"Egypt, Arab Rep.",102.1
Spain,104.4
Estonia,108.0
Finland,103.2
France,102.8
United Kingdom,107.7
Greece,100.9
Guatemala,133.0
"Hong Kong SAR, China",99.5
Honduras,331.4
Croatia,103.8
Hungary,108.9
Indonesia,102.5
India,143.3
Ireland,102.5
"Iran, Islamic Rep.",161.3
Iraq,104.4
Iceland,110.1
Israel,101.9
Italy,102.4
Jordan,100.8
Japan,101.0
"Korea, Rep.",105.5
Kuwait,114.6
"Lao, PDR",105.6
Sri Lanka,104.0
Lithuania,111.4
Luxembourg,105.2
Latvia,108.5
Mexico,114.8
Montenegro,106.5
Nepal,131.4
"Moldova, Rep.",166.7
North Macedonia,107.3
Malta,107.1
Mauritius,103.0
Malaysia,117.3
Nigeria,257.0
Nicaragua,216.0
Netherlands,104.8
Norway,109.2
Peru,93.8
Philippines,103.0
Poland,102.8
Portugal,103.8
Paraguay,104.2
Qatar,99.6
Romania,107.3
Russian Federation,118.3
Singapore,100.0
El Salvador,106.0
Serbia,108.2
Slovakia,105.9
Slovenia,104.4
Sweden,105.2
Chad,95.8
Thailand,100.0
Trinidad and Tobago,107.1
Turkey,156.1
"Taiwan, China",98.5
"Tanzania, United Rep.",3.5
Uganda,107.4
Uganda,107.2
Ukraine,237.1
United States,108.4
Kosovo,105.0
South Africa,119.3
Albania,98.1
Austria,107.2
Belgium,106.7
Bulgaria,104.4
Belarus,463.0
Brazil,9342091.8
Canada,108.1
Switzerland,101.5
Chile,110.8
China,99.2
Colombia,119.4
Costa Rica,98.4
Cyprus,101.7
Czech Republic,108.6
Germany,105.7
Denmark,102.9
Dominican Republic,97.0
"Egypt, Arab Rep.",102.4
Spain,104.7
Estonia,108.6
Finland,103.3
France,103.2
United Kingdom,107.7
Greece,102.4
Guatemala,133.4
"Hong Kong SAR, China",100.0
Honduras,331.8
Croatia,104.4
Hungary,109.0
Indonesia,103.0
India,143.6
Ireland,102.8
"Iran, Islamic Rep.",163.8
Iraq,105.2
Iceland,110.6
Israel,101.7
Italy,102.7
Jordan,101.3
Japan,100.8
"Korea, Rep.",105.4
Kuwait,115.3
"Lao, PDR",105.7
Sri Lanka,103.8
Lithuania,111.8
Luxembourg,105.3
Latvia,109.3
Mexico,115.1
Montenegro,106.5
Nepal,131.5
"Moldova, Rep.",166.4
North Macedonia,106.5
Malta,108.9
Mauritius,103.3
Malaysia,117.7
Nigeria,258.9
Nicaragua,216.6
Netherlands,104.7
Norway,109.6
Peru,93.9
Philippines,102.8
Poland,103.3
Portugal,104.0
Paraguay,104.4
Qatar,100.1
Romania,107.3
Russian Federation,118.7
Singapore,100.0
El Salvador,105.9
Serbia,108.4
Slovakia,106.1
Slovenia,105.0
Sweden,105.5
Chad,98.9
Thailand,100.1
Trinidad and Tobago,107.2
Turkey,157.3
"Taiwan, China",98.6
"Tanzania, United Rep.",3.4
Uganda,107.3
Uganda,107.5
Ukraine,238.2
United States,108.6
Kosovo,104.9
South Africa,119.7
Albania,98.1
Austria,106.7
Belgium,106.9
Bulgaria,105.9
Belarus,464.3
Brazil,9365609.0
Canada,108.5
Switzerland,100.8
Chile,111.1
China,99.4
Colombia,119.5
Costa Rica,99.1
Cyprus,101.3
Czech Republic,109.3
Germany,106.3
Denmark,103.6
Dominican Republic,97.1
"Egypt, Arab Rep.",102.8
Spain,103.6
Estonia,108.2
Finland,103.1
France,102.9
United Kingdom,107.8
Greece,100.1
Guatemala,133.8
"Hong Kong SAR, China",100.3
Honduras,333.2
Croatia,105.0
Hungary,109.4
Indonesia,103.2
India,144.4
Ireland,102.8
"Iran, Islamic Rep.",167.1
Iraq,105.5
Iceland,110.3
Israel,101.4
Italy,102.9
Jordan,101.2
Japan,100.8
"Korea, Rep.",105.6
Kuwait,115.4
"Lao, PDR",105.9
Sri Lanka,104.3
Lithuania,111.3
Luxembourg,104.4
Latvia,108.6
Mexico,115.4
Montenegro,106.8
Nepal,131.6
"Moldova, Rep.",166.0
North Macedonia,106.8
Malta,109.2
Mauritius,103.6
Malaysia,117.7
Nigeria,260.8
Nicaragua,216.8
Netherlands,106.0
Norway,109.7
Peru,94.1
Philippines,103.2
Poland,103.4
Portugal,102.4
Paraguay,104.5
Qatar,99.7
Romania,107.4
Russian Federation,119.1
Singapore,99.9
El Salvador,106.0
Serbia,108.5
Slovakia,106.3
Slovenia,104.2
Sweden,105.4
Chad,96.6
Thailand,100.0
Trinidad and Tobago,107.3
Turkey,160.3
"Taiwan, China",98.7
"Tanzania, United Rep.",3.1
Uganda,107.5
Uganda,107.6
Ukraine,239.5
United States,108.8
Kosovo,105.1
South Africa,120.1
Albania,98.3
Austria,106.8
Belgium,107.0
Bulgaria,106.1
Belarus,466.1
Brazil,9403140.8
Canada,108.7
Switzerland,100.9
Chile,111.2
China,99.5
Colombia,119.7
Costa Rica,99.2
Cyprus,103.2
Czech Republic,109.6
Germany,106.2
Denmark,103.3
Dominican Republic,97.3
"Egypt, Arab Rep.",103.1
Spain,103.7
Estonia,109.2
Finland,103.4
France,103.4
United Kingdom,108.1
Greece,99.3
Guatemala,134.1
"Hong Kong SAR, China",100.6
Honduras,334.0
Croatia,104.6
Hungary,109.5
Indonesia,103.5
India,144.9
Ireland,103.4
"Iran, Islamic Rep.",168.6
Iraq,105.6
Iceland,110.8
Israel,101.6
Italy,103.5
Jordan,101.5
Japan,101.1
"Korea, Rep.",105.8
Kuwait,115.6
"Lao, PDR",106.2
Sri Lanka,104.6
Lithuania,111.3
Luxembourg,105.9
Latvia,108.7
Mexico,115.7
Montenegro,107.0
Nepal,134.4
"Moldova, Rep.",166.0
North Macedonia,107.0
Malta,110.0
Mauritius,103.9
Malaysia,117.9
Nigeria,263.0
Nicaragua,218.3
Netherlands,106.6
Norway,109.2
Peru,94.3
Philippines,103.5
Poland,103.5
Portugal,102.3
Paraguay,104.4
Qatar,100.9
Romania,107.6
Russian Federation,119.4
Singapore,100.0
El Salvador,105.9
Serbia,108.8
Slovakia,106.7
Slovenia,104.7
Sweden,105.0
Chad,95.9
Thailand,100.1
Trinidad and Tobago,107.3
Turkey,162.8
"Taiwan, China",98.6
"Tanzania, United Rep.",2.9
Uganda,107.9
Uganda,108.2
Ukraine,240.5
United States,109.0
Kosovo,105.4
South Africa,120.3
Albania,98.4
Austria,107.5
Belgium,106.7
Bulgaria,104.6
Belarus,466.3
Brazil,9418435.6
Canada,108.2
Switzerland,100.8
Chile,111.3
China,99.6
Colombia,119.9
Costa Rica,99.2
Cyprus,100.9
Czech Republic,109.0
Germany,106.2
Denmark,103.2
Dominican Republic,97.6
"Egypt, Arab Rep.",101.5
Spain,103.8
Estonia,109.4
Finland,103.5
France,103.0
United Kingdom,108.3
Greece,102.1
Guatemala,134.2
"Hong Kong SAR, China",100.8
Honduras,334.9
Croatia,104.5
Hungary,109.7
Indonesia,103.7
India,145.4
Ireland,103.2
"Iran, Islamic Rep.",169.5
Iraq,105.4
Iceland,111.0
Israel,101.4
Italy,102.8
Jordan,101.5
Japan,101.0
"Korea, Rep.",105.3
Kuwait,116.0
"Lao, PDR",106.5
Sri Lanka,104.9
Lithuania,112.7
Luxembourg,105.7
Latvia,109.2
Mexico,116.0
Montenegro,106.8
Nepal,134.4
"Moldova, Rep.",167.4
North Macedonia,106.3
Malta,108.6
Mauritius,104.0
Malaysia,118.0
Nigeria,265.3
Nicaragua,219.2
Netherlands,105.8
Norway,110.0
Peru,94.4
Philippines,103.8
Poland,103.7
Portugal,103.6
Paraguay,104.6
Qatar,100.1
Romania,107.8
Russian Federation,119.5
Singapore,100.0
El Salvador,106.0
Serbia,108.4
Slovakia,106.8
Slovenia,104.7
Sweden,105.6
Chad,96.8
Thailand,100.1
Trinidad and Tobago,107.5
Turkey,164.6
"Taiwan, China",98.7
"Tanzania, United Rep.",2.7
Uganda,108.1
Uganda,108.4
Ukraine,241.1
United States,109.2
Kosovo,105.4
South Africa,120.6
Albania,98.5
Austria,107.7
Belgium,107.0
Bulgaria,104.7
Belarus,467.6
Brazil,9413090.3
Canada,108.7
Switzerland,100.7
Chile,111.9
China,99.7
Colombia,120.0
Costa Rica,99.3
Cyprus,100.6
Czech Republic,109.5
Germany,106.4
Denmark,103.5
Dominican Republic,97.9
"Egypt, Arab Rep.",101.7
Spain,104.7
Estonia,109.6
Finland,103.6
France,103.1
United Kingdom,108.4
Greece,102.2
Guatemala,134.7
"Hong Kong SAR, China",100.6
Honduras,335.7
Croatia,104.7
Hungary,110.1
Indonesia,104.0
India,145.5
Ireland,102.7
"Iran, Islamic Rep.",172.4
Iraq,105.2
Iceland,111.5
Israel,101.6
Italy,102.5
Jordan,101.8
Japan,101.4
"Korea, Rep.",105.5
Kuwait,116.0
"Lao, PDR",106.6
Sri Lanka,105.3
Lithuania,113.1
Luxembourg,105.7
Latvia,109.5
Mexico,116.3
Montenegro,106.9
Nepal,134.4
"Moldova, Rep.",168.8
North Macedonia,106.1
Malta,106.9
Mauritius,104.2
Malaysia,118.2
Nigeria,267.7
Nicaragua,220.1
Netherlands,106.4
Norway,110.2
Peru,94.5
Philippines,104.1
Poland,104.1
Portugal,103.7
Paraguay,104.8
Qatar,99.0
Romania,108.1
Russian Federation,119.8
Singapore,100.0
El Salvador,106.0
Serbia,108.6
Slovakia,106.8
Slovenia,104.6
Sweden,105.6
Chad,95.6
Thailand,100.2
Trinidad and Tobago,107.2
